,state_name,constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,secured_votes
4240,Bihar,Sheohar,Dhaka,1083,Ram Dayal Prasad,IND,489.0
4241,Bihar,Sheohar,Dhaka,1083,Vijay Nandan Paswan,IND,1830.0
4242,Bihar,Sheohar,Sheohar,1316,Mukesh Kumar Jha,BSP,3406.0
4243,Bihar,Sheohar,Sheohar,1316,RAMA DEVI,BJP,109050.0
4244,Bihar,Sheohar,Sheohar,1316,Shamim Alam,NCP,2197.0
4245,Bihar,Sheohar,Sheohar,1316,SYED FAISAL ALI,RJD,40970.0
4246,Bihar,Sheohar,Sheohar,1316,Anil Kumar,JANADIP,883.0
4247,Bihar,Sheohar,Sheohar,1316,Anand Kumar Maurya,BJAZP,334.0
4248,Bihar,Sheohar,Sheohar,1316,UPENDRA SAHANI,RJBP,1725.0
4249,Bihar,Sheohar,Sheohar,1316,Jagdish Prasad,BJKVP,958.0
4250,Bihar,Sheohar,Sheohar,1316,Devendra Prasad Singh,AIFB,545.0
4251,Bihar,Sheohar,Sheohar,1316,Nabi Hussain,BHAPRAP,324.0
4252,Bihar,Sheohar,Sheohar,1316,PRABHU NARAYAN,SHS,408.0
4253,Bihar,Sheohar,Sheohar,1316,SHYAM KUMAR,RAHIS,839.0
4254,Bihar,Sheohar,Sheohar,1316,Anil Kumar Tiwari,IND,1572.0
4255,Bihar,Sheohar,Sheohar,1316,Abul Kalam Khan,IND,1100.0
4256,Bihar,Sheohar,Sheohar,1316,Kedar Nath Prasad,IND,3225.0
4257,Bihar,Sheohar,Sheohar,1316,Raj Kumar Parsad,IND,2361.0
4258,Bihar,Sheohar,Sheohar,1316,Ram Dayal Prasad,IND,546.0
4259,Bihar,Sheohar,Sheohar,1316,Vijay Nandan Paswan,IND,2085.0
4260,Bihar,Sheohar,Riga,1347,Mukesh Kumar Jha,BSP,2756.0
4261,Bihar,Sheohar,Riga,1347,RAMA DEVI,BJP,117234.0
4262,Bihar,Sheohar,Riga,1347,Shamim Alam,NCP,2434.0
4263,Bihar,Sheohar,Riga,1347,SYED FAISAL ALI,RJD,41416.0
4264,Bihar,Sheohar,Riga,1347,Anil Kumar,JANADIP,959.0
4265,Bihar,Sheohar,Riga,1347,Anand Kumar Maurya,BJAZP,382.0
4266,Bihar,Sheohar,Riga,1347,UPENDRA SAHANI,RJBP,1224.0
4267,Bihar,Sheohar,Riga,1347,Jagdish Prasad,BJKVP,771.0
4268,Bihar,Sheohar,Riga,1347,Devendra Prasad Singh,AIFB,414.0
4269,Bihar,Sheohar,Riga,1347,Nabi Hussain,BHAPRAP,333.0
4270,Bihar,Sheohar,Riga,1347,PRABHU NARAYAN,SHS,410.0
4271,Bihar,Sheohar,Riga,1347,SHYAM KUMAR,RAHIS,814.0
4272,Bihar,Sheohar,Riga,1347,Anil Kumar Tiwari,IND,1635.0
4273,Bihar,Sheohar,Riga,1347,Abul Kalam Khan,IND,947.0
4274,Bihar,Sheohar,Riga,1347,Kedar Nath Prasad,IND,2827.0
4275,Bihar,Sheohar,Riga,1347,Raj Kumar Parsad,IND,2236.0
4276,Bihar,Sheohar,Riga,1347,Ram Dayal Prasad,IND,538.0
4277,Bihar,Sheohar,Riga,1347,Vijay Nandan Paswan,IND,1954.0
4278,Bihar,Sheohar,Belsand,1145,Mukesh Kumar Jha,BSP,1826.0
4279,Bihar,Sheohar,Belsand,1145,RAMA DEVI,BJP,86067.0
4280,Bihar,Sheohar,Belsand,1145,Shamim Alam,NCP,2044.0
4281,Bihar,Sheohar,Belsand,1145,SYED FAISAL ALI,RJD,35376.0
4282,Bihar,Sheohar,Belsand,1145,Anil Kumar,JANADIP,965.0
4283,Bihar,Sheohar,Belsand,1145,Anand Kumar Maurya,BJAZP,307.0
4284,Bihar,Sheohar,Belsand,1145,UPENDRA SAHANI,RJBP,1773.0
4285,Bihar,Sheohar,Belsand,1145,Jagdish Prasad,BJKVP,1003.0
4286,Bihar,Sheohar,Belsand,1145,Devendra Prasad Singh,AIFB,543.0
4287,Bihar,Sheohar,Belsand,1145,Nabi Hussain,BHAPRAP,385.0
4288,Bihar,Sheohar,Belsand,1145,PRABHU NARAYAN,SHS,462.0
4289,Bihar,Sheohar,Belsand,1145,SHYAM KUMAR,RAHIS,917.0
4290,Bihar,Sheohar,Belsand,1145,Anil Kumar Tiwari,IND,1571.0
4291,Bihar,Sheohar,Belsand,1145,Abul Kalam Khan,IND,995.0
4292,Bihar,Sheohar,Belsand,1145,Kedar Nath Prasad,IND,2702.0
4293,Bihar,Sheohar,Belsand,1145,Raj Kumar Parsad,IND,2498.0
4294,Bihar,Sheohar,Belsand,1145,Ram Dayal Prasad,IND,544.0
4295,Bihar,Sheohar,Belsand,1145,Vijay Nandan Paswan,IND,1715.0
4296,Bihar,Sitamarhi,Bathnaha,1836,Arjun Ray,RJD,44286.0
4297,Bihar,Sitamarhi,Bathnaha,1836,Jasem Ahamad,BSP,1189.0
4298,Bihar,Sitamarhi,Bathnaha,1836,Sunil Kumar Pintu,JD(U),106367.0
4299,Bihar,Sitamarhi,Bathnaha,1836,Braj Kishor,AIFB,1153.0
4300,Bihar,Sitamarhi,Bathnaha,1836,Mohan Sah,KPOI,515.0
4301,Bihar,Sitamarhi,Bathnaha,1836,Raghunath Kumar,AAAP,2295.0
4302,Bihar,Sitamarhi,Bathnaha,1836,Ravindra Kumar Chandra urf Dr. Raja Babu,BMTRP,394.0
4303,Bihar,Sitamarhi,Bathnaha,1836,Raj Kishore Prasad,PBI,917.0
4304,Bihar,Sitamarhi,Bathnaha,1836,Surendra Kumar,BJKVP,634.0
4305,Bihar,Sitamarhi,Bathnaha,1836,Amit Chaudhary urf Madhav Chaudhary,IND,1567.0
4306,Bihar,Sitamarhi,Bathnaha,1836,Chandrika Prasad,IND,435.0
4307,Bihar,Sitamarhi,Bathnaha,1836,Dr. Junaid Khan,IND,564.0
4308,Bihar,Sitamarhi,Bathnaha,1836,Thakur Chandan Kumar Singh,IND,1432.0
4309,Bihar,Sitamarhi,Bathnaha,1836,Dharmendra Kumar,IND,4214.0
4310,Bihar,Sitamarhi,Bathnaha,1836,Nand Kishore Gupta,IND,1104.0
4311,Bihar,Sitamarhi,Bathnaha,1836,Mahesh Nandan Singh,IND,2872.0
4312,Bihar,Sitamarhi,Bathnaha,1836,Ramesh Kumar Mishra,IND,1896.0
4313,Bihar,Sitamarhi,Bathnaha,1836,Lalbabu Paswan,IND,937.0
4314,Bihar,Sitamarhi,Bathnaha,1836,Vinod Sah,IND,3933.0
4315,Bihar,Sitamarhi,Bathnaha,1836,Shashi Kumar Singh,IND,725.0
4316,Bihar,Sitamarhi,Parihar,1652,Arjun Ray,RJD,62400.0
4317,Bihar,Sitamarhi,Parihar,1652,Jasem Ahamad,BSP,1199.0
4318,Bihar,Sitamarhi,Parihar,1652,Sunil Kumar Pintu,JD(U),92384.0
4319,Bihar,Sitamarhi,Parihar,1652,Braj Kishor,AIFB,1017.0
4320,Bihar,Sitamarhi,Parihar,1652,Mohan Sah,KPOI,456.0
4321,Bihar,Sitamarhi,Parihar,1652,Raghunath Kumar,AAAP,1402.0
4322,Bihar,Sitamarhi,Parihar,1652,Ravindra Kumar Chandra urf Dr. Raja Babu,BMTRP,352.0
4323,Bihar,Sitamarhi,Parihar,1652,Raj Kishore Prasad,PBI,1051.0
4324,Bihar,Sitamarhi,Parihar,1652,Surendra Kumar,BJKVP,625.0
4325,Bihar,Sitamarhi,Parihar,1652,Amit Chaudhary urf Madhav Chaudhary,IND,1199.0
4326,Bihar,Sitamarhi,Parihar,1652,Chandrika Prasad,IND,397.0
4327,Bihar,Sitamarhi,Parihar,1652,Dr. Junaid Khan,IND,513.0
4328,Bihar,Sitamarhi,Parihar,1652,Thakur Chandan Kumar Singh,IND,1208.0
4329,Bihar,Sitamarhi,Parihar,1652,Dharmendra Kumar,IND,3271.0
4330,Bihar,Sitamarhi,Parihar,1652,Nand Kishore Gupta,IND,1122.0
4331,Bihar,Sitamarhi,Parihar,1652,Mahesh Nandan Singh,IND,2916.0
4332,Bihar,Sitamarhi,Parihar,1652,Ramesh Kumar Mishra,IND,2053.0
4333,Bihar,Sitamarhi,Parihar,1652,Lalbabu Paswan,IND,917.0
4334,Bihar,Sitamarhi,Parihar,1652,Vinod Sah,IND,2711.0
4335,Bihar,Sitamarhi,Parihar,1652,Shashi Kumar Singh,IND,632.0
4336,Bihar,Sitamarhi,Sursand,1598,Arjun Ray,RJD,53299.0
4337,Bihar,Sitamarhi,Sursand,1598,Jasem Ahamad,BSP,1041.0
4338,Bihar,Sitamarhi,Sursand,1598,Sunil Kumar Pintu,JD(U),95045.0
4339,Bihar,Sitamarhi,Sursand,1598,Braj Kishor,AIFB,1034.0
4340,Bihar,Sitamarhi,Sursand,1598,Mohan Sah,KPOI,518.0
4341,Bihar,Sitamarhi,Sursand,1598,Raghunath Kumar,AAAP,1282.0
4342,Bihar,Sitamarhi,Sursand,1598,Ravindra Kumar Chandra urf Dr. Raja Babu,BMTRP,423.0
4343,Bihar,Sitamarhi,Sursand,1598,Raj Kishore Prasad,PBI,943.0
4344,Bihar,Sitamarhi,Sursand,1598,Surendra Kumar,BJKVP,720.0
4345,Bihar,Sitamarhi,Sursand,1598,Amit Chaudhary urf Madhav Chaudhary,IND,2340.0
4346,Bihar,Sitamarhi,Sursand,1598,Chandrika Prasad,IND,500.0
4347,Bihar,Sitamarhi,Sursand,1598,Dr. Junaid Khan,IND,553.0
4348,Bihar,Sitamarhi,Sursand,1598,Thakur Chandan Kumar Singh,IND,1247.0
4349,Bihar,Sitamarhi,Sursand,1598,Dharmendra Kumar,IND,4011.0
4350,Bihar,Sitamarhi,Sursand,1598,Nand Kishore Gupta,IND,1093.0
4351,Bihar,Sitamarhi,Sursand,1598,Mahesh Nandan Singh,IND,3024.0
4352,Bihar,Sitamarhi,Sursand,1598,Ramesh Kumar Mishra,IND,1892.0
4353,Bihar,Sitamarhi,Sursand,1598,Lalbabu Paswan,IND,839.0
4354,Bihar,Sitamarhi,Sursand,1598,Vinod Sah,IND,3043.0
4355,Bihar,Sitamarhi,Sursand,1598,Shashi Kumar Singh,IND,679.0
4356,Bihar,Sitamarhi,Bajpatti,1689,Arjun Ray,RJD,57199.0
4357,Bihar,Sitamarhi,Bajpatti,1689,Jasem Ahamad,BSP,1235.0
4358,Bihar,Sitamarhi,Bajpatti,1689,Sunil Kumar Pintu,JD(U),88451.0
4359,Bihar,Sitamarhi,Bajpatti,1689,Braj Kishor,AIFB,1027.0
4360,Bihar,Sitamarhi,Bajpatti,1689,Mohan Sah,KPOI,481.0
4361,Bihar,Sitamarhi,Bajpatti,1689,Raghunath Kumar,AAAP,1070.0
4362,Bihar,Sitamarhi,Bajpatti,1689,Ravindra Kumar Chandra urf Dr. Raja Babu,BMTRP,436.0
4363,Bihar,Sitamarhi,Bajpatti,1689,Raj Kishore Prasad,PBI,897.0
4364,Bihar,Sitamarhi,Bajpatti,1689,Surendra Kumar,BJKVP,661.0
4365,Bihar,Sitamarhi,Bajpatti,1689,Amit Chaudhary urf Madhav Chaudhary,IND,1323.0
4366,Bihar,Sitamarhi,Bajpatti,1689,Chandrika Prasad,IND,405.0
4367,Bihar,Sitamarhi,Bajpatti,1689,Dr. Junaid Khan,IND,547.0
4368,Bihar,Sitamarhi,Bajpatti,1689,Thakur Chandan Kumar Singh,IND,1175.0
4369,Bihar,Sitamarhi,Bajpatti,1689,Dharmendra Kumar,IND,3461.0
4370,Bihar,Sitamarhi,Bajpatti,1689,Nand Kishore Gupta,IND,1165.0
4371,Bihar,Sitamarhi,Bajpatti,1689,Mahesh Nandan Singh,IND,3249.0
4372,Bihar,Sitamarhi,Bajpatti,1689,Ramesh Kumar Mishra,IND,2032.0
4373,Bihar,Sitamarhi,Bajpatti,1689,Lalbabu Paswan,IND,831.0
4374,Bihar,Sitamarhi,Bajpatti,1689,Vinod Sah,IND,2961.0
4375,Bihar,Sitamarhi,Bajpatti,1689,Shashi Kumar Singh,IND,640.0
4376,Bihar,Sitamarhi,Sitamarhi,1549,Arjun Ray,RJD,58342.0
4377,Bihar,Sitamarhi,Sitamarhi,1549,Jasem Ahamad,BSP,1260.0
4378,Bihar,Sitamarhi,Sitamarhi,1549,Sunil Kumar Pintu,JD(U),96102.0
4379,Bihar,Sitamarhi,Sitamarhi,1549,Braj Kishor,AIFB,971.0
4380,Bihar,Sitamarhi,Sitamarhi,1549,Mohan Sah,KPOI,453.0
4381,Bihar,Sitamarhi,Sitamarhi,1549,Raghunath Kumar,AAAP,1652.0
4382,Bihar,Sitamarhi,Sitamarhi,1549,Ravindra Kumar Chandra urf Dr. Raja Babu,BMTRP,378.0
4383,Bihar,Sitamarhi,Sitamarhi,1549,Raj Kishore Prasad,PBI,1037.0
4384,Bihar,Sitamarhi,Sitamarhi,1549,Surendra Kumar,BJKVP,721.0
4385,Bihar,Sitamarhi,Sitamarhi,1549,Amit Chaudhary urf Madhav Chaudhary,IND,1982.0
4386,Bihar,Sitamarhi,Sitamarhi,1549,Chandrika Prasad,IND,435.0
4387,Bihar,Sitamarhi,Sitamarhi,1549,Dr. Junaid Khan,IND,471.0
4388,Bihar,Sitamarhi,Sitamarhi,1549,Thakur Chandan Kumar Singh,IND,929.0
4389,Bihar,Sitamarhi,Sitamarhi,1549,Dharmendra Kumar,IND,2422.0
4390,Bihar,Sitamarhi,Sitamarhi,1549,Nand Kishore Gupta,IND,898.0
4391,Bihar,Sitamarhi,Sitamarhi,1549,Mahesh Nandan Singh,IND,2293.0
4392,Bihar,Sitamarhi,Sitamarhi,1549,Ramesh Kumar Mishra,IND,1480.0
4393,Bihar,Sitamarhi,Sitamarhi,1549,Lalbabu Paswan,IND,723.0
4394,Bihar,Sitamarhi,Sitamarhi,1549,Vinod Sah,IND,2212.0
4395,Bihar,Sitamarhi,Sitamarhi,1549,Shashi Kumar Singh,IND,556.0
4396,Bihar,Sitamarhi,Runnisaidpur,1954,Arjun Ray,RJD,39704.0
4397,Bihar,Sitamarhi,Runnisaidpur,1954,Jasem Ahamad,BSP,1138.0
4398,Bihar,Sitamarhi,Runnisaidpur,1954,Sunil Kumar Pintu,JD(U),87184.0
4399,Bihar,Sitamarhi,Runnisaidpur,1954,Braj Kishor,AIFB,1103.0
4400,Bihar,Sitamarhi,Runnisaidpur,1954,Mohan Sah,KPOI,623.0
4401,Bihar,Sitamarhi,Runnisaidpur,1954,Raghunath Kumar,AAAP,1246.0
4402,Bihar,Sitamarhi,Runnisaidpur,1954,Ravindra Kumar Chandra urf Dr. Raja Babu,BMTRP,481.0
4403,Bihar,Sitamarhi,Runnisaidpur,1954,Raj Kishore Prasad,PBI,1118.0
4404,Bihar,Sitamarhi,Runnisaidpur,1954,Surendra Kumar,BJKVP,872.0
4405,Bihar,Sitamarhi,Runnisaidpur,1954,Amit Chaudhary urf Madhav Chaudhary,IND,1338.0
4406,Bihar,Sitamarhi,Runnisaidpur,1954,Chandrika Prasad,IND,490.0
4407,Bihar,Sitamarhi,Runnisaidpur,1954,Dr. Junaid Khan,IND,650.0
4408,Bihar,Sitamarhi,Runnisaidpur,1954,Thakur Chandan Kumar Singh,IND,1294.0
4409,Bihar,Sitamarhi,Runnisaidpur,1954,Dharmendra Kumar,IND,3106.0
4410,Bihar,Sitamarhi,Runnisaidpur,1954,Nand Kishore Gupta,IND,1205.0
4411,Bihar,Sitamarhi,Runnisaidpur,1954,Mahesh Nandan Singh,IND,2916.0
4412,Bihar,Sitamarhi,Runnisaidpur,1954,Ramesh Kumar Mishra,IND,1701.0
4413,Bihar,Sitamarhi,Runnisaidpur,1954,Lalbabu Paswan,IND,942.0
4414,Bihar,Sitamarhi,Runnisaidpur,1954,Vinod Sah,IND,2864.0
4415,Bihar,Sitamarhi,Runnisaidpur,1954,Shashi Kumar Singh,IND,771.0
4416,Bihar,Madhubani,Harlakhi,1022,ASHOK KUMAR YADAV,BJP,107141.0
4417,Bihar,Madhubani,Harlakhi,1022,ANAND KUMAR JHA,AKBMP,1804.0
4418,Bihar,Madhubani,Harlakhi,1022,MD. KHALIQUE ANSARI,PSPL,479.0
4419,Bihar,Madhubani,Harlakhi,1022,DHANESHWAR MAHTO,BMTRP,896.0
4420,Bihar,Madhubani,Harlakhi,1022,BADRI KUMAR PURBEY,VSIP,15696.0
4421,Bihar,Madhubani,Harlakhi,1022,RANJIT KUMAR,BMUP,633.0
4422,Bihar,Madhubani,Harlakhi,1022,RAM SWARUP BHARTI,VPI,437.0
4423,Bihar,Madhubani,Harlakhi,1022,REKHA RANJAN YADAV,RPI(A),768.0
4424,Bihar,Madhubani,Harlakhi,1022,SATISH CHANDRA JHA,PUJP,937.0
4425,Bihar,Madhubani,Harlakhi,1022,SUBHASH CHANDRA JHA,RJBP,1178.0
4426,Bihar,Madhubani,Harlakhi,1022,ANIL KUMAR SAH,IND,767.0
4427,Bihar,Madhubani,Harlakhi,1022,ABUBAKAR RAHMANI,IND,1365.0
4428,Bihar,Madhubani,Harlakhi,1022,ABHIJIT KUMAR SINGH,IND,683.0
4429,Bihar,Madhubani,Harlakhi,1022,RAJU KUMAR RAJ,IND,966.0
4430,Bihar,Madhubani,Harlakhi,1022,VIDYA SAGAR MANDAL,IND,1152.0
4431,Bihar,Madhubani,Harlakhi,1022,DR. SHAKEEL AHMAD,IND,23827.0
4432,Bihar,Madhubani,Harlakhi,1022,HEMA JHA,IND,2659.0
4433,Bihar,Madhubani,Benipatti,947,ASHOK KUMAR YADAV,BJP,97540.0
4434,Bihar,Madhubani,Benipatti,947,ANAND KUMAR JHA,AKBMP,1802.0
4435,Bihar,Madhubani,Benipatti,947,MD. KHALIQUE ANSARI,PSPL,439.0
4436,Bihar,Madhubani,Benipatti,947,DHANESHWAR MAHTO,BMTRP,846.0
4437,Bihar,Madhubani,Benipatti,947,BADRI KUMAR PURBEY,VSIP,18457.0
4438,Bihar,Madhubani,Benipatti,947,RANJIT KUMAR,BMUP,784.0
4439,Bihar,Madhubani,Benipatti,947,RAM SWARUP BHARTI,VPI,458.0
4440,Bihar,Madhubani,Benipatti,947,REKHA RANJAN YADAV,RPI(A),779.0
4441,Bihar,Madhubani,Benipatti,947,SATISH CHANDRA JHA,PUJP,937.0
4442,Bihar,Madhubani,Benipatti,947,SUBHASH CHANDRA JHA,RJBP,1107.0
4443,Bihar,Madhubani,Benipatti,947,ANIL KUMAR SAH,IND,815.0
4444,Bihar,Madhubani,Benipatti,947,ABUBAKAR RAHMANI,IND,2036.0
4445,Bihar,Madhubani,Benipatti,947,ABHIJIT KUMAR SINGH,IND,713.0
4446,Bihar,Madhubani,Benipatti,947,RAJU KUMAR RAJ,IND,945.0
4447,Bihar,Madhubani,Benipatti,947,VIDYA SAGAR MANDAL,IND,1105.0
4448,Bihar,Madhubani,Benipatti,947,DR. SHAKEEL AHMAD,IND,16975.0
4449,Bihar,Madhubani,Benipatti,947,HEMA JHA,IND,2394.0
4450,Bihar,Madhubani,Bisfi,936,ASHOK KUMAR YADAV,BJP,92672.0
4451,Bihar,Madhubani,Bisfi,936,ANAND KUMAR JHA,AKBMP,1535.0
4452,Bihar,Madhubani,Bisfi,936,MD. KHALIQUE ANSARI,PSPL,443.0
4453,Bihar,Madhubani,Bisfi,936,DHANESHWAR MAHTO,BMTRP,1389.0
4454,Bihar,Madhubani,Bisfi,936,BADRI KUMAR PURBEY,VSIP,23463.0
4455,Bihar,Madhubani,Bisfi,936,RANJIT KUMAR,BMUP,722.0
4456,Bihar,Madhubani,Bisfi,936,RAM SWARUP BHARTI,VPI,437.0
4457,Bihar,Madhubani,Bisfi,936,REKHA RANJAN YADAV,RPI(A),707.0
4458,Bihar,Madhubani,Bisfi,936,SATISH CHANDRA JHA,PUJP,861.0
4459,Bihar,Madhubani,Bisfi,936,SUBHASH CHANDRA JHA,RJBP,1011.0
4460,Bihar,Madhubani,Bisfi,936,ANIL KUMAR SAH,IND,721.0
4461,Bihar,Madhubani,Bisfi,936,ABUBAKAR RAHMANI,IND,2088.0
4462,Bihar,Madhubani,Bisfi,936,ABHIJIT KUMAR SINGH,IND,716.0
4463,Bihar,Madhubani,Bisfi,936,RAJU KUMAR RAJ,IND,938.0
4464,Bihar,Madhubani,Bisfi,936,VIDYA SAGAR MANDAL,IND,1169.0
4465,Bihar,Madhubani,Bisfi,936,DR. SHAKEEL AHMAD,IND,32897.0
4466,Bihar,Madhubani,Bisfi,936,HEMA JHA,IND,2483.0
4467,Bihar,Madhubani,Madhubani,1076,ASHOK KUMAR YADAV,BJP,111278.0
4468,Bihar,Madhubani,Madhubani,1076,ANAND KUMAR JHA,AKBMP,1898.0
4469,Bihar,Madhubani,Madhubani,1076,MD. KHALIQUE ANSARI,PSPL,529.0
4470,Bihar,Madhubani,Madhubani,1076,DHANESHWAR MAHTO,BMTRP,1065.0
4471,Bihar,Madhubani,Madhubani,1076,BADRI KUMAR PURBEY,VSIP,30223.0
4472,Bihar,Madhubani,Madhubani,1076,RANJIT KUMAR,BMUP,869.0
4473,Bihar,Madhubani,Madhubani,1076,RAM SWARUP BHARTI,VPI,590.0
4474,Bihar,Madhubani,Madhubani,1076,REKHA RANJAN YADAV,RPI(A),831.0
4475,Bihar,Madhubani,Madhubani,1076,SATISH CHANDRA JHA,PUJP,862.0
4476,Bihar,Madhubani,Madhubani,1076,SUBHASH CHANDRA JHA,RJBP,882.0
4477,Bihar,Madhubani,Madhubani,1076,ANIL KUMAR SAH,IND,819.0
4478,Bihar,Madhubani,Madhubani,1076,ABUBAKAR RAHMANI,IND,2621.0
4479,Bihar,Madhubani,Madhubani,1076,ABHIJIT KUMAR SINGH,IND,725.0
4480,Bihar,Madhubani,Madhubani,1076,RAJU KUMAR RAJ,IND,1106.0
4481,Bihar,Madhubani,Madhubani,1076,VIDYA SAGAR MANDAL,IND,1317.0
4482,Bihar,Madhubani,Madhubani,1076,DR. SHAKEEL AHMAD,IND,19382.0
4483,Bihar,Madhubani,Madhubani,1076,HEMA JHA,IND,2506.0
4484,Bihar,Madhubani,Keoti,806,ASHOK KUMAR YADAV,BJP,90145.0
4485,Bihar,Madhubani,Keoti,806,ANAND KUMAR JHA,AKBMP,1460.0
4486,Bihar,Madhubani,Keoti,806,MD. KHALIQUE ANSARI,PSPL,384.0
4487,Bihar,Madhubani,Keoti,806,DHANESHWAR MAHTO,BMTRP,1149.0
4488,Bihar,Madhubani,Keoti,806,BADRI KUMAR PURBEY,VSIP,28231.0
4489,Bihar,Madhubani,Keoti,806,RANJIT KUMAR,BMUP,696.0
4490,Bihar,Madhubani,Keoti,806,RAM SWARUP BHARTI,VPI,409.0
4491,Bihar,Madhubani,Keoti,806,REKHA RANJAN YADAV,RPI(A),701.0
4492,Bihar,Madhubani,Keoti,806,SATISH CHANDRA JHA,PUJP,646.0
4493,Bihar,Madhubani,Keoti,806,SUBHASH CHANDRA JHA,RJBP,649.0
4494,Bihar,Madhubani,Keoti,806,ANIL KUMAR SAH,IND,685.0
4495,Bihar,Madhubani,Keoti,806,ABUBAKAR RAHMANI,IND,2196.0
4496,Bihar,Madhubani,Keoti,806,ABHIJIT KUMAR SINGH,IND,610.0
4497,Bihar,Madhubani,Keoti,806,RAJU KUMAR RAJ,IND,846.0
4498,Bihar,Madhubani,Keoti,806,VIDYA SAGAR MANDAL,IND,1060.0
4499,Bihar,Madhubani,Keoti,806,DR. SHAKEEL AHMAD,IND,18230.0
4500,Bihar,Madhubani,Keoti,806,HEMA JHA,IND,2081.0
4501,Bihar,Madhubani,Jale,815,ASHOK KUMAR YADAV,BJP,96035.0
4502,Bihar,Madhubani,Jale,815,ANAND KUMAR JHA,AKBMP,1610.0
4503,Bihar,Madhubani,Jale,815,MD. KHALIQUE ANSARI,PSPL,446.0
4504,Bihar,Madhubani,Jale,815,DHANESHWAR MAHTO,BMTRP,973.0
4505,Bihar,Madhubani,Jale,815,BADRI KUMAR PURBEY,VSIP,24635.0
4506,Bihar,Madhubani,Jale,815,RANJIT KUMAR,BMUP,817.0
4507,Bihar,Madhubani,Jale,815,RAM SWARUP BHARTI,VPI,488.0
4508,Bihar,Madhubani,Jale,815,REKHA RANJAN YADAV,RPI(A),775.0
4509,Bihar,Madhubani,Jale,815,SATISH CHANDRA JHA,PUJP,828.0
4510,Bihar,Madhubani,Jale,815,SUBHASH CHANDRA JHA,RJBP,845.0
4511,Bihar,Madhubani,Jale,815,ANIL KUMAR SAH,IND,721.0
4512,Bihar,Madhubani,Jale,815,ABUBAKAR RAHMANI,IND,2185.0
4513,Bihar,Madhubani,Jale,815,ABHIJIT KUMAR SINGH,IND,621.0
4514,Bihar,Madhubani,Jale,815,RAJU KUMAR RAJ,IND,894.0
4515,Bihar,Madhubani,Jale,815,VIDYA SAGAR MANDAL,IND,1130.0
4516,Bihar,Madhubani,Jale,815,DR. SHAKEEL AHMAD,IND,20105.0
4517,Bihar,Madhubani,Jale,815,HEMA JHA,IND,2131.0
4518,Bihar,Jhanjharpur,Khajauli,1392,GULAB YADAV,RJD,50637.0
4519,Bihar,Jhanjharpur,Khajauli,1392,Raj Kumar Singh,BSP,1577.0
4520,Bihar,Jhanjharpur,Khajauli,1392,Ramprit Mandal,JD(U),93818.0
4521,Bihar,Jhanjharpur,Khajauli,1392,Ganga Prasad Yadav,PPID,1542.0
4522,Bihar,Jhanjharpur,Khajauli,1392,Chhedi Ram,BMTRP,704.0
4523,Bihar,Jhanjharpur,Khajauli,1392,Devendra Prasad Yadav,SJDD,3025.0
4524,Bihar,Jhanjharpur,Khajauli,1392,Prabhat Prasad,SBSP,1604.0
4525,Bihar,Jhanjharpur,Khajauli,1392,Ratneshwar Jha,AMIP,561.0
4526,Bihar,Jhanjharpur,Khajauli,1392,Ramanand Thakur,SHS,775.0
4527,Bihar,Jhanjharpur,Khajauli,1392,Ramesh kumar Kamat,AAM,813.0
4528,Bihar,Jhanjharpur,Khajauli,1392,Lakshman Prasad Yadav,RPI(A),947.0
4529,Bihar,Jhanjharpur,Khajauli,1392,Surendra Prasad Suman,AIFB,813.0
4530,Bihar,Jhanjharpur,Khajauli,1392,Om Prakash Poddar,IND,3683.0
4531,Bihar,Jhanjharpur,Khajauli,1392,Ganpati Jha,IND,2912.0
4532,Bihar,Jhanjharpur,Khajauli,1392,Bablu Gupta,IND,1145.0
4533,Bihar,Jhanjharpur,Khajauli,1392,Bipeen Kumar Singhwait,IND,4888.0
4534,Bihar,Jhanjharpur,Khajauli,1392,Sanjay Bhartia,IND,1469.0
4535,Bihar,Jhanjharpur,Babubarhi,1496,GULAB YADAV,RJD,43509.0
4536,Bihar,Jhanjharpur,Babubarhi,1496,Raj Kumar Singh,BSP,1580.0
4537,Bihar,Jhanjharpur,Babubarhi,1496,Ramprit Mandal,JD(U),104708.0
4538,Bihar,Jhanjharpur,Babubarhi,1496,Ganga Prasad Yadav,PPID,1676.0
4539,Bihar,Jhanjharpur,Babubarhi,1496,Chhedi Ram,BMTRP,682.0
4540,Bihar,Jhanjharpur,Babubarhi,1496,Devendra Prasad Yadav,SJDD,3380.0
4541,Bihar,Jhanjharpur,Babubarhi,1496,Prabhat Prasad,SBSP,1230.0
4542,Bihar,Jhanjharpur,Babubarhi,1496,Ratneshwar Jha,AMIP,584.0
4543,Bihar,Jhanjharpur,Babubarhi,1496,Ramanand Thakur,SHS,742.0
4544,Bihar,Jhanjharpur,Babubarhi,1496,Ramesh kumar Kamat,AAM,868.0
4545,Bihar,Jhanjharpur,Babubarhi,1496,Lakshman Prasad Yadav,RPI(A),876.0
4546,Bihar,Jhanjharpur,Babubarhi,1496,Surendra Prasad Suman,AIFB,779.0
4547,Bihar,Jhanjharpur,Babubarhi,1496,Om Prakash Poddar,IND,3586.0
